,user_id,movie_id,rating
6162,150820031,34438298,5.0
6163,150820031,35496265,5.0
6164,150820031,35267224,2.0
6165,150820031,35248734,5.0
6166,150820031,30433455,5.0
6167,150820031,35235365,4.0
6168,202569846,35765480,4.0
6169,202569846,35765480,4.0
6170,202569846,35372742,4.0
6171,202569846,35235365,
6172,cici0617,1308820,5.0
6173,cici0617,1306029,5.0
6174,cici0617,2157504,5.0
6175,cici0617,1761854,5.0
6176,cici0617,1292370,4.0
6177,cici0617,1292370,4.0
6178,jie,36491177,5.0
6179,jie,35426925,5.0
6180,jie,35593344,4.0
6181,jie,36035676,4.0
6182,jie,35967711,4.0
6183,jie,27199894,4.0
6184,jie,5157872,5.0
6185,jie,1298506,5.0
6186,jie,1292370,5.0
6187,kriek,3138605,4.0
6188,kriek,4305436,5.0
6189,kriek,3899297,3.0
6190,kriek,3150795,3.0
6191,kriek,4300640,4.0
6192,kriek,3399559,4.0
6193,kriek,1867408,3.0
6194,kriek,1498818,3.0
6195,kriek,1292370,4.0
6196,kriek,1292370,4.0
6197,wangqt,1292719,5.0
6198,wangqt,10741220,3.0
6199,wangqt,3011235,5.0
6200,wangqt,1292370,5.0
6201,1389165,3742360,4.0
6202,1389165,1293399,4.0
6203,1389165,3734112,3.0
6204,1389165,1299327,4.0
6205,1389165,3011906,4.0
6206,1389165,1294570,4.0
6207,1389165,3153641,5.0
6208,1389165,1292370,3.0
6209,187952402,30329906,4.0
6210,187952402,26384741,4.0
6211,187952402,26384741,4.0
6212,187952402,26874505,5.0
6213,187952402,30334073,4.0
6214,187952402,30334073,4.0
6215,189174067,30334073,5.0
6216,189174067,30334073,5.0
6217,189489718,30334073,5.0
6218,189489718,30334073,5.0
6219,50278650,30334073,4.0
6220,50278650,22265634,2.0
6221,50278650,25921812,1.0
6222,50278650,30334073,4.0
6223,194457827,30166972,5.0
6224,194457827,26794435,3.0
6225,194457827,30334073,5.0
6226,194457827,30334073,5.0
6227,yihuiw,25921812,5.0
6228,55447276,27180759,4.0
6229,55447276,26985127,4.0
6230,55447276,26752088,3.0
6231,55447276,26862829,4.0
6232,55447276,11526817,2.0
6233,55447276,25921812,4.0
6234,55447276,25966085,5.0
6235,55447276,1787291,5.0
6236,55447276,25921812,4.0
6237,jeanbapt,35699688,4.0
6238,jeanbapt,27010768,4.0
6239,jeanbapt,30216460,5.0
6240,jeanbapt,4811807,4.0
6241,jeanbapt,6850547,5.0
6242,jeanbapt,26951692,5.0
6243,jeanbapt,26384741,5.0
6244,jeanbapt,26898192,5.0
6245,jeanbapt,26862829,4.0
6246,jeanbapt,27019527,5.0
6247,jeanbapt,25921812,4.0
6248,paleblue2000,35155748,2.0
6249,paleblue2000,25921812,2.0
6250,paleblue2000,3990500,3.0
6251,paleblue2000,3313801,3.0
6252,paleblue2000,3291930,3.0
6253,paleblue2000,2037012,5.0
6254,paleblue2000,1295068,5.0
6255,paleblue2000,25921812,2.0
6256,qiuyemantan,25921812,5.0
6257,3057839,3794489,3.0
6258,3057839,1304447,4.0
6259,3057839,1291859,4.0
6260,3057839,6778677,4.0
6261,3057839,5908478,4.0
6262,3057839,1761172,4.0
6263,3057839,3780327,2.0
6264,3057839,1297518,4.0
6265,Q598176297,35652715,4.0
6266,Q598176297,34925294,5.0
6267,Q598176297,30394797,1.0
6268,Q598176297,1849031,5.0
6269,Q598176297,1297518,5.0
6270,Q598176297,1498811,5.0
6271,Q598176297,1297518,5.0
6272,sosovipp,35918686,5.0
6273,sosovipp,21965458,4.0
6274,sosovipp,27126343,4.0
6275,sosovipp,35675082,3.0
6276,sosovipp,26647087,5.0
6277,sosovipp,34941536,4.0
6278,sosovipp,34850598,4.0
6279,sosovipp,27110296,4.0
6280,sosovipp,35625249,5.0
6281,sosovipp,1301912,4.0
6282,sosovipp,1297518,5.0
6283,yingzisu,35882742,4.0
6284,yingzisu,35131346,3.0
6285,yingzisu,1299288,5.0
6286,yingzisu,3904560,5.0
6287,yingzisu,1307739,5.0
6288,yingzisu,1830528,5.0
6289,yingzisu,1291546,5.0
6290,yingzisu,1307323,5.0
6291,yingzisu,4739952,4.0
6292,yingzisu,1297518,5.0
6293,68014193,1297518,4.0
6294,68014193,1297518,4.0
6295,shawnj,1966557,5.0
6296,shawnj,4103019,4.0
6297,shawnj,1770079,4.0
6298,shawnj,1996313,2.0
6299,shawnj,1958297,4.0
6300,shawnj,1485319,5.0
6301,shawnj,1777645,3.0
6302,shawnj,1849591,5.0
6303,shawnj,1862151,5.0
6304,kissinger,1298624,5.0
6305,kissinger,1292055,5.0
6306,kissinger,1419969,4.0
6307,kissinger,1862151,4.0
6308,kissinger,1862151,4.0
6309,kafka85,26925611,4.0
6310,kafka85,30271236,4.0
6311,kafka85,1309235,4.0
6312,kafka85,35376457,4.0
6313,kafka85,26954859,4.0
6314,kafka85,35256235,2.0
6315,kafka85,3120852,3.0
6316,kafka85,3532614,4.0
6317,kafka85,1862151,4.0
6318,chuanjiangrat,1872133,5.0
6319,chuanjiangrat,2230857,4.0
6320,chuanjiangrat,2230857,4.0
6321,chuanjiangrat,1851549,3.0
6322,chuanjiangrat,1865108,4.0
6323,chuanjiangrat,1292287,5.0
6324,chuanjiangrat,1292270,5.0
6325,chuanjiangrat,1947270,5.0
6326,chuanjiangrat,1477448,5.0
6327,chuanjiangrat,1862151,5.0
6328,lynn_lynn,26353372,5.0
6329,lynn_lynn,19944106,4.0
6330,lynn_lynn,25826612,5.0
6331,lynn_lynn,1907464,4.0
6332,lynn_lynn,1766827,4.0
6333,lynn_lynn,1920620,4.0
6334,lynn_lynn,1947270,3.0
6335,lynn_lynn,1828115,5.0
6336,lynn_lynn,1766086,4.0
6337,lynn_lynn,1766086,4.0
6338,lynn_lynn,1862151,4.0
6339,senseless,4942776,4.0
6340,senseless,3754946,3.0
6341,senseless,1948937,3.0
6342,senseless,1949312,4.0
6343,senseless,1949761,3.0
6344,senseless,1780330,5.0
6345,senseless,1797020,2.0
6346,senseless,1418605,3.0
6347,senseless,1478926,4.0
6348,senseless,1291832,4.0
6349,tttaba,35441937,5.0
6350,tttaba,1421104,4.0
6351,tttaba,1295527,5.0
6352,tttaba,2037012,5.0
6353,tttaba,10529476,5.0
6354,tttaba,1291832,5.0
6355,momo-mov,21941804,4.0
6356,momo-mov,27010768,5.0
6357,momo-mov,1291557,5.0
6358,momo-mov,1291999,5.0
6359,momo-mov,3726072,5.0
6360,momo-mov,26584183,2.0
6361,momo-mov,1291879,5.0
6362,momo-mov,26266893,4.0
6363,momo-mov,1292434,5.0
6364,momo-mov,1292329,5.0
6365,momo-mov,1291832,5.0
6366,xilakuyu,4920528,5.0
6367,xilakuyu,3274505,4.0
6368,xilakuyu,5318669,4.0
6369,xilakuyu,3233635,4.0
6370,xilakuyu,4286017,5.0
6371,xilakuyu,1760622,5.0
6372,xilakuyu,3155477,4.0
6373,xilakuyu,3732800,4.0
6374,xilakuyu,4059245,4.0
6375,xilakuyu,1291832,5.0
6376,2630751,1300374,5.0
6377,2630751,1291832,5.0
6378,2630751,3018122,3.0
6379,2630751,1291832,5.0
6380,marken,3240208,1.0
6381,marken,2002743,4.0
6382,marken,3158990,4.0
6383,marken,1291833,4.0
6384,marken,1296339,5.0
6385,marken,1474185,5.0
6386,marken,1899616,5.0
6387,marken,1296339,5.0
6388,ofcandy,25728612,4.0
6389,ofcandy,21319259,3.0
6390,ofcandy,20514902,4.0
6391,ofcandy,21356379,4.0
6392,ofcandy,21941804,4.0
6393,ofcandy,1296339,5.0
6394,blackbear,3153641,3.0
6395,blackbear,26389466,5.0
6396,blackbear,1303333,5.0
6397,blackbear,27010768,5.0
6398,blackbear,2973543,5.0
6399,blackbear,2158486,5.0
6400,blackbear,26972258,5.0
6401,blackbear,5992865,5.0
6402,blackbear,1296339,5.0
6403,Aspire,1293555,5.0
6404,Aspire,1298624,5.0
6405,Aspire,1298047,5.0
6406,Aspire,1292233,3.0
6407,Aspire,1296339,5.0
6408,blacktea077,1296339,5.0
6409,blacktea077,4920528,5.0
6410,blacktea077,4822829,3.0
6411,blacktea077,1296339,5.0
6412,280594899,34996127,5.0
6413,280594899,34996127,5.0
6414,144906475,34996127,4.0
6415,144906475,35196946,4.0
6416,144906475,1291839,5.0
6417,144906475,35914398,4.0
6418,144906475,34438298,4.0
6419,144906475,4058939,4.0
6420,144906475,35593344,5.0
6421,144906475,35618427,2.0
6422,144906475,34996127,4.0
6423,bigwingteddy,34996127,1.0
6424,bigwingteddy,35749842,4.0
6425,bigwingteddy,30433455,5.0
6426,bigwingteddy,35067979,1.0
6427,bigwingteddy,26752088,5.0
6428,bigwingteddy,27043675,4.0
6429,bigwingteddy,26696674,4.0
6430,bigwingteddy,26912448,4.0
6431,bigwingteddy,26322642,2.0
6432,bigwingteddy,27024903,5.0
6433,bigwingteddy,34996127,1.0
6434,266514670,34996127,5.0
6435,266514670,34996127,5.0
6436,120060064,34996127,5.0
6437,120060064,35498648,4.0
6438,120060064,33456512,4.0
6439,120060064,33447633,3.0
6440,120060064,36117224,3.0
6441,120060064,35496265,4.0
6442,120060064,35593344,5.0
6443,120060064,35355164,3.0
6444,120060064,35672437,5.0
6445,120060064,34996127,5.0
6446,kejinlong,24852545,1.0
6447,kejinlong,26887890,1.0
6448,kejinlong,7062596,3.0
6449,kejinlong,5045678,1.0
6450,kejinlong,26289144,4.0
6451,kejinlong,26277313,2.0
6452,kejinlong,24847343,3.0
6453,kejinlong,10537853,4.0
6454,kejinlong,1303769,3.0
6455,kejinlong,1306564,3.0
6456,kejinlong,5045678,1.0
6457,cinestar,36822614,4.0
6458,cinestar,35562714,5.0
6459,cinestar,36653918,1.0
6460,cinestar,35991503,4.0
6461,cinestar,27190093,2.0
6462,cinestar,30378158,3.0
6463,cinestar,35230539,4.0
6464,cinestar,35088882,5.0
6465,cinestar,27045511,4.0
6466,cinestar,5045678,3.0
6467,yoyoever,35183042,3.0
6468,yoyoever,27121260,4.0
6469,yoyoever,26709258,4.0
6470,yoyoever,27186648,1.0
6471,yoyoever,27092785,4.0
6472,yoyoever,30146756,4.0
6473,yoyoever,26811587,5.0
6474,yoyoever,20278795,4.0
6475,yoyoever,21817627,4.0
6476,yoyoever,5045678,5.0
6477,57436180,1302303,4.0
6478,57436180,33456512,4.0
6479,57436180,4058939,4.0
6480,57436180,3011317,4.0
6481,57436180,2190931,3.0
6482,57436180,27166976,2.0
6483,57436180,6536180,3.0
6484,57436180,26437237,5.0
6485,57436180,5045678,1.0
6486,57436180,5045678,1.0
6487,1474963,35618436,5.0
6488,1474963,5045678,4.0
6489,1474963,26283288,5.0
6490,1474963,5045678,4.0
6491,67494547,35232070,4.0
6492,67494547,35457272,
6493,178547628,35457272,5.0
6494,178547628,35457272,5.0
6495,178547628,35457272,5.0
6496,L888777888,27156513,2.0
6497,L888777888,35672437,2.0
6498,L888777888,35457272,5.0
6499,150269341,36657783,5.0
6500,150269341,36774001,5.0
6501,150269341,36016451,4.0
6502,150269341,26656728,5.0
6503,150269341,36882174,5.0
6504,150269341,36127872,5.0
6505,150269341,36200904,5.0
6506,150269341,34940879,5.0
6507,150269341,35564470,5.0
6508,150269341,36208094,5.0
6509,150269341,35457272,5.0
6510,225970862,35457272,4.0
6511,225970862,35457272,4.0
6512,144559056,35882742,5.0
6513,144559056,10604086,5.0
6514,144559056,35765480,5.0
6515,144559056,34853941,5.0
6516,144559056,26353671,5.0
6517,144559056,35479775,4.0
6518,144559056,35422807,5.0
6519,249802051,35422807,
6520,Vanjior_09,35422807,5.0
6521,Vanjior_09,35422807,5.0
6522,198080247,35422807,5.0
6523,198080247,35422807,5.0
6524,245932649,35422807,5.0
6525,245932649,35422807,5.0
6526,Isend,1850806,5.0
6527,Isend,2143018,5.0
6528,Isend,1766324,3.0
6529,Isend,1292849,4.0
6530,Isend,1309172,3.0
6531,Isend,1418189,3.0
6532,Isend,1291843,5.0
6533,2675792,1291843,5.0
6534,2675792,1291843,5.0
6535,congjingyu,1292213,5.0
6536,congjingyu,2338055,3.0
6537,congjingyu,20505982,3.0
6538,congjingyu,25786060,4.0
6539,congjingyu,25823132,4.0
6540,congjingyu,25964071,4.0
6541,congjingyu,2049435,2.0
6542,congjingyu,1787291,4.0
6543,congjingyu,1291843,5.0
6544,congjingyu,1291843,5.0
6545,mado1983,26358696,4.0
6546,mado1983,3821067,4.0
6547,mado1983,1291843,5.0
6548,121661611,1292347,5.0
6549,121661611,27073752,3.0
6550,121661611,6390823,5.0
6551,121661611,1830589,5.0
6552,121661611,1309043,5.0
6553,121661611,27119724,3.0
6554,121661611,27052168,2.0
6555,121661611,1302467,5.0
6556,121661611,1291843,5.0
6557,2974198,1293839,4.0
6558,2974198,1760622,4.0
6559,2974198,1293839,4.0
6560,maoxiong,3690289,4.0
6561,maoxiong,2268359,3.0
6562,maoxiong,1298870,5.0
6563,maoxiong,2028647,4.0
6564,maoxiong,2213597,4.0
6565,maoxiong,2997325,3.0
6566,maoxiong,2209573,4.0
6567,maoxiong,1293839,4.0
6568,pandy,26746801,3.0
6569,pandy,33404425,5.0
6570,pandy,26909790,4.0
6571,pandy,2138382,4.0
6572,pandy,1304608,4.0
6573,pandy,1309015,5.0
6574,pandy,1293839,4.0
6575,2260232,4920528,5.0
6576,2260232,1308807,5.0
6577,2260232,1293839,5.0
6578,2260232,1293839,5.0
6579,bbmonkey,1296141,5.0
6580,bbmonkey,26614893,5.0
6581,bbmonkey,1853621,4.0
6582,bbmonkey,1419297,5.0
6583,bbmonkey,1293839,5.0
6584,bbmonkey,1293839,5.0
6585,QQ-1163662249,1292225,2.0
6586,QQ-1163662249,36738902,
6587,101700335,36738902,5.0
6588,101700335,30433455,3.0
6589,101700335,36738902,5.0
6590,231871739,36738902,4.0
6591,231871739,35749948,4.0
6592,231871739,25977027,4.0
6593,231871739,35360684,3.0
6594,231871739,1889243,5.0
6595,231871739,1296339,3.0
6596,231871739,26147418,4.0
6597,231871739,35284253,5.0
6598,231871739,1301715,5.0
6599,231871739,36738902,4.0
6600,166456179,36738902,
6601,216567206,36738902,5.0
6602,216567206,36156337,3.0
6603,216567206,35410336,5.0
6604,216567206,36140071,4.0
6605,216567206,1865703,5.0
6606,216567206,35954474,4.0
6607,216567206,6791750,5.0
6608,216567206,35350109,3.0
6609,216567206,36193784,5.0
6610,216567206,35505542,5.0
6611,216567206,36738902,5.0
6612,jelly9007,24733428,4.0
6613,jelly9007,1292656,4.0
6614,aima,2294568,4.0
6615,aima,3111650,4.0
6616,aima,1465829,5.0
6617,aima,2053515,4.0
6618,aima,1292656,4.0
6619,witty627,4886315,4.0
6620,witty627,1849031,5.0
6621,witty627,1302941,5.0
6622,witty627,2299110,5.0
6623,witty627,1292656,5.0
6624,witty627,1293973,4.0
6625,witty627,1858876,5.0
6626,witty627,1298653,5.0
6627,witty627,1292656,5.0
6628,4522380,1292656,5.0
6629,4522380,1292656,5.0
6630,hao10,1292656,5.0
6631,hao10,1292656,5.0
6632,joshuablue,5322596,5.0
6633,joshuablue,5322596,5.0
6634,ladygangcha,5322596,5.0
6635,ladygangcha,5322596,5.0
6636,CharlesChou,6432898,5.0
6637,CharlesChou,6856067,5.0
6638,CharlesChou,6999835,3.0
6639,CharlesChou,1438337,5.0
6640,CharlesChou,2061212,4.0
6641,CharlesChou,4832825,4.0
6642,CharlesChou,5322596,5.0
6643,HERE,34885342,4.0
6644,HERE,27008551,4.0
6645,HERE,33404425,3.0
6646,HERE,27668250,3.0
6647,HERE,24716039,5.0
6648,HERE,30166972,4.0
6649,HERE,3097572,3.0
6650,HERE,32659890,3.0
6651,HERE,27621727,3.0
6652,HERE,5322596,4.0
6653,Januaryyi,21324900,4.0
6654,Januaryyi,1303254,4.0
6655,Januaryyi,5322596,5.0
6656,Januaryyi,5322596,5.0
6657,radishcindy,25966085,4.0
6658,radishcindy,1291548,5.0
6659,radishcindy,10577869,4.0
6660,radishcindy,10577869,4.0
6661,thisisdaisy,36657783,5.0
6662,thisisdaisy,35660795,4.0
6663,thisisdaisy,3011317,5.0
6664,thisisdaisy,35814176,4.0
6665,thisisdaisy,35131345,4.0
6666,thisisdaisy,26647087,4.0
6667,thisisdaisy,34809693,5.0
6668,thisisdaisy,35503125,4.0
6669,thisisdaisy,35360684,5.0
6670,thisisdaisy,35029547,4.0
6671,thisisdaisy,10577869,5.0
6672,aiyung,35590321,4.0
6673,aiyung,35400231,5.0
6674,aiyung,30468961,5.0
6675,aiyung,30464551,5.0
6676,aiyung,30428225,5.0
6677,aiyung,30181230,5.0
6678,aiyung,10577869,5.0
6679,3870702,25827935,4.0
6680,3870702,5153254,5.0
6681,3870702,25826679,4.0
6682,3870702,10577869,5.0
6683,3870702,10833923,4.0
6684,3870702,10537853,5.0
6685,3870702,10577869,5.0
6686,MayaDey,1298442,3.0
6687,MayaDey,3071604,3.0
6688,MayaDey,1421673,2.0
6689,MayaDey,25727048,4.0
6690,MayaDey,26416330,5.0
6691,MayaDey,6533054,4.0
6692,MayaDey,2002743,3.0
6693,MayaDey,1302152,1.0
6694,MayaDey,10577869,4.0
6695,141727002,35797709,5.0
6696,141727002,35797709,5.0
6697,77187184,35903332,4.0
6698,77187184,35797709,5.0
6699,77187184,34982236,5.0
6700,77187184,35797709,5.0
6701,161172710,35700145,5.0
6702,161172710,35797709,5.0
6703,161172710,35797709,5.0
6704,152734515,34909341,5.0
6705,152734515,36689857,5.0
6706,152734515,36210102,3.0
6707,152734515,35242872,4.0
6708,152734515,35742980,4.0
6709,152734515,36245596,5.0
6710,152734515,35490167,4.0
6711,152734515,26925611,4.0
6712,152734515,35633650,5.0
6713,152734515,35196946,3.0
6714,152734515,35797709,4.0
6715,qingshuicheng,35797709,
6716,hansongluo,35459025,4.0
6717,hansongluo,35212272,5.0
6718,hansongluo,36645962,5.0
6719,hansongluo,35183254,4.0
6720,hansongluo,34937911,4.0
6721,hansongluo,34948595,5.0
6722,hansongluo,34444648,4.0
6723,hansongluo,26972258,5.0
6724,4655509,36890035,5.0
6725,4655509,35332915,4.0
6726,4655509,35342071,5.0
6727,4655509,30137576,5.0
6728,4655509,34786765,5.0
6729,4655509,35633650,5.0
6730,4655509,35918299,5.0
6731,4655509,35766491,4.0
6732,4655509,26972258,5.0
6733,hexiaoqin,35355164,4.0
6734,hexiaoqin,35698284,4.0
6735,hexiaoqin,35496265,4.0
6736,hexiaoqin,35432345,4.0
6737,hexiaoqin,33447633,4.0
6738,hexiaoqin,35498648,4.0
6739,hexiaoqin,33458979,3.0
6740,hexiaoqin,36308744,3.0
6741,hexiaoqin,35593344,5.0
6742,hexiaoqin,26972258,5.0
6743,2307514,30137576,5.0
6744,2307514,4154641,5.0
6745,2307514,26633257,4.0
6746,2307514,26972258,3.0
6747,2307514,25921812,4.0
6748,2307514,24875658,3.0
6749,2307514,25890005,3.0
6750,2307514,25773932,4.0
6751,2307514,1300282,5.0
6752,2307514,1293182,4.0
6753,2307514,26972258,3.0
6754,conanemily,36090457,4.0
6755,conanemily,35575567,4.0
6756,conanemily,26258779,4.0
6757,conanemily,6424756,4.0
6758,conanemily,3001114,4.0
6759,conanemily,24733428,5.0
6760,conanemily,3097572,4.0
6761,conanemily,6850547,5.0
6762,conanemily,26374197,4.0
6763,conanemily,20438964,4.0
6764,conanemily,26972258,4.0
6765,63071512,30337388,4.0
6766,63071512,26611804,5.0
6767,63071512,25934014,5.0
6768,63071512,25983044,4.0
6769,63071512,25980443,5.0
6770,63071512,3286528,5.0
6771,63071512,25980443,5.0
6772,52576887,1950330,5.0
6773,52576887,25980443,5.0
6774,52576887,1296177,5.0
6775,52576887,6722879,5.0
6776,52576887,6538833,5.0
6777,52576887,6879185,5.0
6778,52576887,6142597,5.0
6779,52576887,25980443,5.0
6780,SEVEN969,25980443,5.0
6781,SEVEN969,25980443,5.0
6782,ballsirius,30390144,5.0
6783,ballsirius,26799731,4.0
6784,ballsirius,26799731,4.0
6785,ballsirius,26799731,4.0
6786,ballsirius,25980443,5.0
6787,ballsirius,25934014,5.0
6788,ballsirius,25983044,5.0
6789,ballsirius,25820460,4.0
6790,ballsirius,25881247,4.0
6791,ballsirius,26594403,3.0
6792,ballsirius,25980443,5.0
6793,51481104,26593587,4.0
6794,51481104,25980443,4.0
6795,51481104,25835285,5.0
6796,51481104,25980443,4.0
6797,gululee,1477916,5.0
6798,gululee,1292000,5.0
6799,gululee,1292000,5.0
6800,baibo,1292000,5.0
6801,MeToo,1292000,5.0
6802,MeToo,1292000,5.0
6803,netviki,1292000,4.0
6804,netviki,1292000,4.0
6805,Sakya,25964071,4.0
6806,Sakya,4876722,5.0
6807,Sakya,1889243,3.0
6808,Sakya,25798222,5.0
6809,Sakya,1292000,5.0
6810,Sakya,3920977,5.0
6811,Sakya,1304681,4.0
6812,Sakya,2371909,3.0
6813,Sakya,3420455,3.0
6814,Sakya,2230888,4.0
6815,Sakya,1292000,5.0
6816,163238448,26235346,3.0
6817,163238448,27110296,3.0
6818,163238448,26348414,3.0
6819,163238448,26754831,4.0
6820,163238448,27038183,2.0
6821,163238448,27038183,2.0
6822,158175363,27038183,3.0
6823,158175363,27038183,3.0
6824,166831035,27038183,2.0
6825,166831035,22266126,4.0
6826,166831035,26607693,4.0
6827,166831035,25808075,4.0
6828,166831035,27038183,2.0
6829,moshou,27038183,5.0
6830,jinwudu,30357990,5.0
6831,jinwudu,26366496,5.0
6832,jinwudu,26842702,5.0
6833,jinwudu,3901388,5.0
6834,jinwudu,27019527,5.0
6835,jinwudu,26657126,4.0
6836,jinwudu,27024903,5.0
6837,jinwudu,27038183,3.0
6838,jinwudu,26264454,4.0
6839,jinwudu,26580232,5.0
6840,jinwudu,27038183,3.0
6841,141842859,35312437,3.0
6842,141842859,35312437,3.0
6843,quanzhouren,36189205,3.0
6844,quanzhouren,36742889,4.0
6845,quanzhouren,36742889,4.0
6846,quanzhouren,36742889,4.0
6847,quanzhouren,36643635,4.0
6848,quanzhouren,36774001,3.0
6849,quanzhouren,36099888,5.0
6850,quanzhouren,36540857,3.0
6851,quanzhouren,35665988,1.0
6852,quanzhouren,35312437,3.0
6853,xiaosun777,36035676,5.0
6854,xiaosun777,36193784,3.0
6855,xiaosun777,34874432,4.0
6856,xiaosun777,35312437,3.0
6857,xiaosun777,1431683,4.0
6858,xiaosun777,26957500,4.0
6859,xiaosun777,30394797,3.0
6860,xiaosun777,30435124,3.0
6861,xiaosun777,34841067,4.0
6862,xiaosun777,35312437,3.0
6863,182845127,34929859,5.0
6864,182845127,35312437,3.0
6865,182845127,35068230,5.0
6866,182845127,26984189,5.0
6867,182845127,26754233,5.0
6868,182845127,35312437,3.0
6869,190789847,30314848,4.0
6870,190789847,1294194,4.0
6871,190789847,35876302,5.0
6872,190789847,1471667,4.0
6873,190789847,35101439,5.0
6874,190789847,35312437,1.0
6875,hanxiao2060,30360724,5.0
6876,hanxiao2060,27188562,5.0
6877,hanxiao2060,26259202,5.0
6878,hanxiao2060,27132510,3.0
6879,hanxiao2060,2030879,5.0
6880,hanxiao2060,25864085,5.0
6881,chenzhuo,25864085,5.0
6882,sodacat,26147417,4.0
6883,sodacat,30167509,5.0
6884,sodacat,4920389,3.0
6885,sodacat,1578714,4.0
6886,sodacat,25820460,4.0
6887,sodacat,26279372,4.0
6888,sodacat,25662329,5.0
6889,sodacat,3718279,4.0
6890,sodacat,25864085,5.0
6891,sodacat,22265299,4.0
6892,sodacat,25864085,5.0
6893,ChloeJoyce,33458660,5.0
6894,ChloeJoyce,26588239,5.0
6895,ChloeJoyce,26388908,5.0
6896,ChloeJoyce,10757577,5.0
6897,ChloeJoyce,25864085,5.0
6898,ChloeJoyce,23011215,5.0
6899,ChloeJoyce,10546747,5.0
6900,ChloeJoyce,22733673,3.0
6901,ChloeJoyce,6722879,5.0
6902,ChloeJoyce,25792824,5.0
6903,ChloeJoyce,25864085,5.0
6904,roseline,36490368,5.0
6905,roseline,35633650,5.0
6906,roseline,35593344,5.0
6907,roseline,35593344,5.0
6908,roseline,35209746,4.0
6909,roseline,35699754,4.0
6910,roseline,34969348,4.0
6911,roseline,27066152,4.0
6912,roseline,35073886,4.0
6913,roseline,35240235,5.0
6914,roseline,25864085,4.0
6915,2409172,2131940,5.0
6916,2409172,2131940,5.0
6917,2409172,4922787,3.0
6918,2409172,1466007,5.0
6919,2409172,1922273,4.0
6920,2409172,1418752,5.0
6921,2409172,1297192,5.0
6922,2409172,1297192,5.0
6923,51442149,34444648,1.0
6924,51442149,30163509,3.0
6925,51442149,27622447,4.0
6926,51442149,3075287,5.0
6927,51442149,25894431,2.0
6928,51442149,25900248,4.0
6929,51442149,26334559,1.0
6930,51442149,1297192,5.0
6931,51442149,1297192,5.0
6932,2088707,1308120,4.0
6933,2088707,3018123,5.0
6934,2088707,1297192,5.0
6935,2088707,1297192,5.0
6936,wanger0619,36490368,4.0
6937,wanger0619,1297192,4.0
6938,57550623,26363254,5.0
6939,57550623,1296666,4.0
6940,57550623,1308076,4.0
6941,57550623,1978709,4.0
6942,57550623,1418752,5.0
6943,57550623,2334904,4.0
6944,57550623,1298744,4.0
6945,57550623,3011051,4.0
6946,57550623,1293399,4.0
6947,57550623,1292217,4.0
6948,57550623,1297192,5.0
6949,bearspaw,1291552,5.0
6950,bearspaw,1292052,5.0
6951,bearspaw,1302303,3.0
6952,bearspaw,1291552,5.0
6953,hirenee,1966182,5.0
6954,hirenee,6522896,5.0
6955,hirenee,4920528,5.0
6956,hirenee,1761854,4.0
6957,hirenee,3792799,5.0
6958,hirenee,4873490,4.0
6959,hirenee,1421809,4.0
6960,hirenee,1866471,4.0
6961,hirenee,3075287,5.0
6962,hirenee,1306213,5.0
6963,hirenee,1291552,5.0
6964,178226675,35224919,5.0
6965,178226675,25845392,3.0
6966,178226675,30459571,4.0
6967,178226675,1291552,5.0
6968,178226675,1291572,5.0
6969,178226675,1291571,5.0
6970,178226675,35076714,5.0
6971,178226675,1291552,5.0
6972,4487892,26357307,2.0
6973,4487892,3148089,2.0
6974,4487892,10527209,1.0
6975,4487892,1291552,5.0
6976,4487892,4896304,3.0
6977,4487892,3011235,5.0
6978,4487892,1291552,5.0
6979,236857894,1291552,5.0
6980,236857894,1291572,5.0
6981,236857894,1291552,5.0
6982,gjxiang,1300605,5.0
6983,gjxiang,1294940,5.0
6984,gjxiang,2038365,5.0
6985,gjxiang,1806555,5.0
6986,gjxiang,1465829,4.0
6987,gjxiang,1450031,4.0
6988,gjxiang,1291572,4.0
6989,etchenj,1299588,4.0
6990,etchenj,1292434,5.0
6991,etchenj,1291572,5.0
6992,etchenj,1291572,5.0
6993,42625939,26608228,5.0
6994,42625939,26416603,5.0
6995,42625939,1308275,4.0
6996,42625939,1304648,5.0
6997,42625939,19944106,3.0
6998,42625939,26310143,5.0
6999,42625939,6873736,4.0
7000,42625939,25920885,3.0
7001,42625939,25870084,4.0
7002,42625939,26311973,5.0
7003,42625939,1291572,5.0
7004,sanzo,27055699,5.0
7005,sanzo,26288948,4.0
7006,sanzo,1292219,5.0
7007,sanzo,1474180,5.0
7008,sanzo,1296736,5.0
7009,sanzo,1850963,5.0
7010,sanzo,1298586,5.0
7011,sanzo,1291572,5.0
7012,dhhbanana,1291572,5.0
7013,dhhbanana,5384548,5.0
7014,dhhbanana,1292550,4.0
7015,dhhbanana,1291572,5.0
7016,call.mily,10808442,5.0
7017,call.mily,4319218,4.0
7018,call.mily,4739952,5.0
7019,call.mily,4739952,5.0
7020,sophie-z,35413042,4.0
7021,sophie-z,23338330,5.0
7022,sophie-z,6860160,4.0
7023,sophie-z,2300586,5.0
7024,sophie-z,4739952,4.0
7025,sophie-z,4739952,4.0
7026,dreamerally,4903613,5.0
7027,dreamerally,1301174,5.0
7028,dreamerally,4739952,4.0
