Index,Class Name
1864,033.Yellow_billed_Cuckoo
1865,033.Yellow_billed_Cuckoo
1866,033.Yellow_billed_Cuckoo
1867,033.Yellow_billed_Cuckoo
1868,033.Yellow_billed_Cuckoo
1869,033.Yellow_billed_Cuckoo
1870,033.Yellow_billed_Cuckoo
1871,033.Yellow_billed_Cuckoo
1872,033.Yellow_billed_Cuckoo
1873,034.Gray_crowned_Rosy_Finch
1874,034.Gray_crowned_Rosy_Finch
1875,034.Gray_crowned_Rosy_Finch
1876,034.Gray_crowned_Rosy_Finch
1877,034.Gray_crowned_Rosy_Finch
1878,034.Gray_crowned_Rosy_Finch
1879,034.Gray_crowned_Rosy_Finch
1880,034.Gray_crowned_Rosy_Finch
1881,034.Gray_crowned_Rosy_Finch
1882,034.Gray_crowned_Rosy_Finch
1883,034.Gray_crowned_Rosy_Finch
1884,034.Gray_crowned_Rosy_Finch
1885,034.Gray_crowned_Rosy_Finch
1886,034.Gray_crowned_Rosy_Finch
1887,034.Gray_crowned_Rosy_Finch
1888,034.Gray_crowned_Rosy_Finch
1889,034.Gray_crowned_Rosy_Finch
1890,034.Gray_crowned_Rosy_Finch
1891,034.Gray_crowned_Rosy_Finch
1892,034.Gray_crowned_Rosy_Finch
1893,034.Gray_crowned_Rosy_Finch
1894,034.Gray_crowned_Rosy_Finch
1895,034.Gray_crowned_Rosy_Finch
1896,034.Gray_crowned_Rosy_Finch
1897,034.Gray_crowned_Rosy_Finch
1898,034.Gray_crowned_Rosy_Finch
1899,034.Gray_crowned_Rosy_Finch
1900,034.Gray_crowned_Rosy_Finch
1901,034.Gray_crowned_Rosy_Finch
1902,034.Gray_crowned_Rosy_Finch
1903,034.Gray_crowned_Rosy_Finch
1904,034.Gray_crowned_Rosy_Finch
1905,034.Gray_crowned_Rosy_Finch
1906,034.Gray_crowned_Rosy_Finch
1907,034.Gray_crowned_Rosy_Finch
1908,034.Gray_crowned_Rosy_Finch
1909,034.Gray_crowned_Rosy_Finch
1910,034.Gray_crowned_Rosy_Finch
1911,034.Gray_crowned_Rosy_Finch
1912,034.Gray_crowned_Rosy_Finch
1913,034.Gray_crowned_Rosy_Finch
1914,034.Gray_crowned_Rosy_Finch
1915,034.Gray_crowned_Rosy_Finch
1916,034.Gray_crowned_Rosy_Finch
1917,034.Gray_crowned_Rosy_Finch
1918,034.Gray_crowned_Rosy_Finch
1919,034.Gray_crowned_Rosy_Finch
1920,034.Gray_crowned_Rosy_Finch
1921,034.Gray_crowned_Rosy_Finch
1922,034.Gray_crowned_Rosy_Finch
1923,034.Gray_crowned_Rosy_Finch
1924,034.Gray_crowned_Rosy_Finch
1925,034.Gray_crowned_Rosy_Finch
1926,034.Gray_crowned_Rosy_Finch
1927,034.Gray_crowned_Rosy_Finch
1928,034.Gray_crowned_Rosy_Finch
1929,034.Gray_crowned_Rosy_Finch
1930,034.Gray_crowned_Rosy_Finch
1931,034.Gray_crowned_Rosy_Finch
1932,035.Purple_Finch
1933,035.Purple_Finch
1934,035.Purple_Finch
1935,035.Purple_Finch
1936,035.Purple_Finch
1937,035.Purple_Finch
1938,035.Purple_Finch
1939,035.Purple_Finch
1940,035.Purple_Finch
1941,035.Purple_Finch
1942,035.Purple_Finch
1943,035.Purple_Finch
1944,035.Purple_Finch
1945,035.Purple_Finch
1946,035.Purple_Finch
1947,035.Purple_Finch
1948,035.Purple_Finch
1949,035.Purple_Finch
1950,035.Purple_Finch
1951,035.Purple_Finch
1952,035.Purple_Finch
1953,035.Purple_Finch
1954,035.Purple_Finch
1955,035.Purple_Finch
1956,035.Purple_Finch
1957,035.Purple_Finch
1958,035.Purple_Finch
1959,035.Purple_Finch
1960,035.Purple_Finch
1961,035.Purple_Finch
1962,035.Purple_Finch
1963,035.Purple_Finch
1964,035.Purple_Finch
1965,035.Purple_Finch
1966,035.Purple_Finch
1967,035.Purple_Finch
1968,035.Purple_Finch
1969,035.Purple_Finch
1970,035.Purple_Finch
1971,035.Purple_Finch
1972,035.Purple_Finch
1973,035.Purple_Finch
1974,035.Purple_Finch
1975,035.Purple_Finch
1976,035.Purple_Finch
1977,035.Purple_Finch
1978,035.Purple_Finch
1979,035.Purple_Finch
1980,035.Purple_Finch
1981,035.Purple_Finch
1982,035.Purple_Finch
1983,035.Purple_Finch
1984,035.Purple_Finch
1985,035.Purple_Finch
1986,035.Purple_Finch
1987,035.Purple_Finch
1988,035.Purple_Finch
1989,035.Purple_Finch
1990,035.Purple_Finch
1991,035.Purple_Finch
1992,036.Northern_Flicker
1993,036.Northern_Flicker
1994,036.Northern_Flicker
1995,036.Northern_Flicker
1996,036.Northern_Flicker
1997,036.Northern_Flicker
1998,036.Northern_Flicker
1999,036.Northern_Flicker
2000,036.Northern_Flicker
2001,036.Northern_Flicker
2002,036.Northern_Flicker
2003,036.Northern_Flicker
2004,036.Northern_Flicker
2005,036.Northern_Flicker
2006,036.Northern_Flicker
2007,036.Northern_Flicker
2008,036.Northern_Flicker
2009,036.Northern_Flicker
2010,036.Northern_Flicker
2011,036.Northern_Flicker
2012,036.Northern_Flicker
2013,036.Northern_Flicker
2014,036.Northern_Flicker
2015,036.Northern_Flicker
2016,036.Northern_Flicker
2017,036.Northern_Flicker
2018,036.Northern_Flicker
2019,036.Northern_Flicker
2020,036.Northern_Flicker
2021,036.Northern_Flicker
2022,036.Northern_Flicker
2023,036.Northern_Flicker
2024,036.Northern_Flicker
2025,036.Northern_Flicker
2026,036.Northern_Flicker
2027,036.Northern_Flicker
2028,036.Northern_Flicker
2029,036.Northern_Flicker
2030,036.Northern_Flicker
2031,036.Northern_Flicker
2032,036.Northern_Flicker
2033,036.Northern_Flicker
2034,036.Northern_Flicker
2035,036.Northern_Flicker
2036,036.Northern_Flicker
2037,036.Northern_Flicker
2038,036.Northern_Flicker
2039,036.Northern_Flicker
2040,036.Northern_Flicker
2041,036.Northern_Flicker
2042,036.Northern_Flicker
2043,036.Northern_Flicker
2044,036.Northern_Flicker
2045,036.Northern_Flicker
2046,036.Northern_Flicker
2047,036.Northern_Flicker
2048,036.Northern_Flicker
2049,036.Northern_Flicker
2050,036.Northern_Flicker
2051,036.Northern_Flicker
2052,037.Acadian_Flycatcher
2053,037.Acadian_Flycatcher
2054,037.Acadian_Flycatcher
2055,037.Acadian_Flycatcher
2056,037.Acadian_Flycatcher
2057,037.Acadian_Flycatcher
2058,037.Acadian_Flycatcher
2059,037.Acadian_Flycatcher
2060,037.Acadian_Flycatcher
2061,037.Acadian_Flycatcher
2062,037.Acadian_Flycatcher
2063,037.Acadian_Flycatcher
2064,037.Acadian_Flycatcher
2065,037.Acadian_Flycatcher
2066,037.Acadian_Flycatcher
2067,037.Acadian_Flycatcher
2068,037.Acadian_Flycatcher
2069,037.Acadian_Flycatcher
2070,037.Acadian_Flycatcher
2071,037.Acadian_Flycatcher
2072,037.Acadian_Flycatcher
2073,037.Acadian_Flycatcher
2074,037.Acadian_Flycatcher
2075,037.Acadian_Flycatcher
2076,037.Acadian_Flycatcher
2077,037.Acadian_Flycatcher
2078,037.Acadian_Flycatcher
2079,037.Acadian_Flycatcher
2080,037.Acadian_Flycatcher
2081,037.Acadian_Flycatcher
2082,037.Acadian_Flycatcher
2083,037.Acadian_Flycatcher
2084,037.Acadian_Flycatcher
2085,037.Acadian_Flycatcher
2086,037.Acadian_Flycatcher
2087,037.Acadian_Flycatcher
2088,037.Acadian_Flycatcher
2089,037.Acadian_Flycatcher
2090,037.Acadian_Flycatcher
2091,037.Acadian_Flycatcher
2092,037.Acadian_Flycatcher
2093,037.Acadian_Flycatcher
2094,037.Acadian_Flycatcher
2095,037.Acadian_Flycatcher
2096,037.Acadian_Flycatcher
2097,037.Acadian_Flycatcher
2098,037.Acadian_Flycatcher
2099,037.Acadian_Flycatcher
2100,037.Acadian_Flycatcher
2101,037.Acadian_Flycatcher
2102,037.Acadian_Flycatcher
2103,037.Acadian_Flycatcher
2104,037.Acadian_Flycatcher
2105,037.Acadian_Flycatcher
2106,037.Acadian_Flycatcher
2107,037.Acadian_Flycatcher
2108,037.Acadian_Flycatcher
2109,037.Acadian_Flycatcher
2110,037.Acadian_Flycatcher
2111,038.Great_Crested_Flycatcher
2112,038.Great_Crested_Flycatcher
2113,038.Great_Crested_Flycatcher
2114,038.Great_Crested_Flycatcher
2115,038.Great_Crested_Flycatcher
2116,038.Great_Crested_Flycatcher
2117,038.Great_Crested_Flycatcher
2118,038.Great_Crested_Flycatcher
2119,038.Great_Crested_Flycatcher
2120,038.Great_Crested_Flycatcher
2121,038.Great_Crested_Flycatcher
2122,038.Great_Crested_Flycatcher
2123,038.Great_Crested_Flycatcher
2124,038.Great_Crested_Flycatcher
2125,038.Great_Crested_Flycatcher
2126,038.Great_Crested_Flycatcher
2127,038.Great_Crested_Flycatcher
2128,038.Great_Crested_Flycatcher
2129,038.Great_Crested_Flycatcher
2130,038.Great_Crested_Flycatcher
2131,038.Great_Crested_Flycatcher
2132,038.Great_Crested_Flycatcher
2133,038.Great_Crested_Flycatcher
2134,038.Great_Crested_Flycatcher
2135,038.Great_Crested_Flycatcher
2136,038.Great_Crested_Flycatcher
2137,038.Great_Crested_Flycatcher
2138,038.Great_Crested_Flycatcher
2139,038.Great_Crested_Flycatcher
2140,038.Great_Crested_Flycatcher
2141,038.Great_Crested_Flycatcher
2142,038.Great_Crested_Flycatcher
2143,038.Great_Crested_Flycatcher
2144,038.Great_Crested_Flycatcher
2145,038.Great_Crested_Flycatcher
2146,038.Great_Crested_Flycatcher
2147,038.Great_Crested_Flycatcher
2148,038.Great_Crested_Flycatcher
2149,038.Great_Crested_Flycatcher
2150,038.Great_Crested_Flycatcher
2151,038.Great_Crested_Flycatcher
2152,038.Great_Crested_Flycatcher
2153,038.Great_Crested_Flycatcher
2154,038.Great_Crested_Flycatcher
2155,038.Great_Crested_Flycatcher
2156,038.Great_Crested_Flycatcher
2157,038.Great_Crested_Flycatcher
2158,038.Great_Crested_Flycatcher
2159,038.Great_Crested_Flycatcher
2160,038.Great_Crested_Flycatcher
2161,038.Great_Crested_Flycatcher
2162,038.Great_Crested_Flycatcher
2163,038.Great_Crested_Flycatcher
2164,038.Great_Crested_Flycatcher
2165,038.Great_Crested_Flycatcher
2166,038.Great_Crested_Flycatcher
2167,038.Great_Crested_Flycatcher
2168,038.Great_Crested_Flycatcher
2169,038.Great_Crested_Flycatcher
2170,038.Great_Crested_Flycatcher
2171,039.Least_Flycatcher
2172,039.Least_Flycatcher
2173,039.Least_Flycatcher
2174,039.Least_Flycatcher
2175,039.Least_Flycatcher
2176,039.Least_Flycatcher
2177,039.Least_Flycatcher
2178,039.Least_Flycatcher
2179,039.Least_Flycatcher
2180,039.Least_Flycatcher
2181,039.Least_Flycatcher
2182,039.Least_Flycatcher
2183,039.Least_Flycatcher
2184,039.Least_Flycatcher
2185,039.Least_Flycatcher
2186,039.Least_Flycatcher
2187,039.Least_Flycatcher
2188,039.Least_Flycatcher
2189,039.Least_Flycatcher
2190,039.Least_Flycatcher
2191,039.Least_Flycatcher
2192,039.Least_Flycatcher
2193,039.Least_Flycatcher
2194,039.Least_Flycatcher
2195,039.Least_Flycatcher
2196,039.Least_Flycatcher
2197,039.Least_Flycatcher
2198,039.Least_Flycatcher
2199,039.Least_Flycatcher
2200,039.Least_Flycatcher
2201,039.Least_Flycatcher
2202,039.Least_Flycatcher
2203,039.Least_Flycatcher
2204,039.Least_Flycatcher
2205,039.Least_Flycatcher
2206,039.Least_Flycatcher
2207,039.Least_Flycatcher
2208,039.Least_Flycatcher
2209,039.Least_Flycatcher
2210,039.Least_Flycatcher
2211,039.Least_Flycatcher
2212,039.Least_Flycatcher
2213,039.Least_Flycatcher
2214,039.Least_Flycatcher
2215,039.Least_Flycatcher
2216,039.Least_Flycatcher
2217,039.Least_Flycatcher
2218,039.Least_Flycatcher
2219,039.Least_Flycatcher
2220,039.Least_Flycatcher
2221,039.Least_Flycatcher
2222,039.Least_Flycatcher
2223,039.Least_Flycatcher
2224,039.Least_Flycatcher
2225,039.Least_Flycatcher
2226,039.Least_Flycatcher
2227,039.Least_Flycatcher
2228,039.Least_Flycatcher
2229,039.Least_Flycatcher
2230,040.Olive_sided_Flycatcher
2231,040.Olive_sided_Flycatcher
2232,040.Olive_sided_Flycatcher
2233,040.Olive_sided_Flycatcher
2234,040.Olive_sided_Flycatcher
2235,040.Olive_sided_Flycatcher
2236,040.Olive_sided_Flycatcher
2237,040.Olive_sided_Flycatcher
2238,040.Olive_sided_Flycatcher
2239,040.Olive_sided_Flycatcher
2240,040.Olive_sided_Flycatcher
2241,040.Olive_sided_Flycatcher
2242,040.Olive_sided_Flycatcher
2243,040.Olive_sided_Flycatcher
2244,040.Olive_sided_Flycatcher
2245,040.Olive_sided_Flycatcher
2246,040.Olive_sided_Flycatcher
2247,040.Olive_sided_Flycatcher
2248,040.Olive_sided_Flycatcher
2249,040.Olive_sided_Flycatcher
2250,040.Olive_sided_Flycatcher
2251,040.Olive_sided_Flycatcher
2252,040.Olive_sided_Flycatcher
2253,040.Olive_sided_Flycatcher
2254,040.Olive_sided_Flycatcher
2255,040.Olive_sided_Flycatcher
2256,040.Olive_sided_Flycatcher
2257,040.Olive_sided_Flycatcher
2258,040.Olive_sided_Flycatcher
2259,040.Olive_sided_Flycatcher
2260,040.Olive_sided_Flycatcher
2261,040.Olive_sided_Flycatcher
2262,040.Olive_sided_Flycatcher
2263,040.Olive_sided_Flycatcher
2264,040.Olive_sided_Flycatcher
2265,040.Olive_sided_Flycatcher
2266,040.Olive_sided_Flycatcher
2267,040.Olive_sided_Flycatcher
2268,040.Olive_sided_Flycatcher
2269,040.Olive_sided_Flycatcher
2270,040.Olive_sided_Flycatcher
2271,040.Olive_sided_Flycatcher
2272,040.Olive_sided_Flycatcher
2273,040.Olive_sided_Flycatcher
2274,040.Olive_sided_Flycatcher
2275,040.Olive_sided_Flycatcher
2276,040.Olive_sided_Flycatcher
2277,040.Olive_sided_Flycatcher
2278,040.Olive_sided_Flycatcher
2279,040.Olive_sided_Flycatcher
2280,040.Olive_sided_Flycatcher
2281,040.Olive_sided_Flycatcher
2282,040.Olive_sided_Flycatcher
2283,040.Olive_sided_Flycatcher
2284,040.Olive_sided_Flycatcher
2285,040.Olive_sided_Flycatcher
2286,040.Olive_sided_Flycatcher
2287,040.Olive_sided_Flycatcher
2288,040.Olive_sided_Flycatcher
2289,040.Olive_sided_Flycatcher
2290,041.Scissor_tailed_Flycatcher
2291,041.Scissor_tailed_Flycatcher
2292,041.Scissor_tailed_Flycatcher
2293,041.Scissor_tailed_Flycatcher
2294,041.Scissor_tailed_Flycatcher
2295,041.Scissor_tailed_Flycatcher
2296,041.Scissor_tailed_Flycatcher
2297,041.Scissor_tailed_Flycatcher
2298,041.Scissor_tailed_Flycatcher
2299,041.Scissor_tailed_Flycatcher
2300,041.Scissor_tailed_Flycatcher
2301,041.Scissor_tailed_Flycatcher
2302,041.Scissor_tailed_Flycatcher
2303,041.Scissor_tailed_Flycatcher
2304,041.Scissor_tailed_Flycatcher
2305,041.Scissor_tailed_Flycatcher
2306,041.Scissor_tailed_Flycatcher
2307,041.Scissor_tailed_Flycatcher
2308,041.Scissor_tailed_Flycatcher
2309,041.Scissor_tailed_Flycatcher
2310,041.Scissor_tailed_Flycatcher
2311,041.Scissor_tailed_Flycatcher
2312,041.Scissor_tailed_Flycatcher
2313,041.Scissor_tailed_Flycatcher
2314,041.Scissor_tailed_Flycatcher
2315,041.Scissor_tailed_Flycatcher
2316,041.Scissor_tailed_Flycatcher
2317,041.Scissor_tailed_Flycatcher
2318,041.Scissor_tailed_Flycatcher
2319,041.Scissor_tailed_Flycatcher
2320,041.Scissor_tailed_Flycatcher
2321,041.Scissor_tailed_Flycatcher
2322,041.Scissor_tailed_Flycatcher
2323,041.Scissor_tailed_Flycatcher
2324,041.Scissor_tailed_Flycatcher
2325,041.Scissor_tailed_Flycatcher
2326,041.Scissor_tailed_Flycatcher
2327,041.Scissor_tailed_Flycatcher
2328,041.Scissor_tailed_Flycatcher
2329,041.Scissor_tailed_Flycatcher
2330,041.Scissor_tailed_Flycatcher
2331,041.Scissor_tailed_Flycatcher
2332,041.Scissor_tailed_Flycatcher
2333,041.Scissor_tailed_Flycatcher
2334,041.Scissor_tailed_Flycatcher
2335,041.Scissor_tailed_Flycatcher
2336,041.Scissor_tailed_Flycatcher
2337,041.Scissor_tailed_Flycatcher
2338,041.Scissor_tailed_Flycatcher
2339,041.Scissor_tailed_Flycatcher
2340,041.Scissor_tailed_Flycatcher
2341,041.Scissor_tailed_Flycatcher
2342,041.Scissor_tailed_Flycatcher
2343,041.Scissor_tailed_Flycatcher
2344,041.Scissor_tailed_Flycatcher
2345,041.Scissor_tailed_Flycatcher
2346,041.Scissor_tailed_Flycatcher
2347,041.Scissor_tailed_Flycatcher
2348,041.Scissor_tailed_Flycatcher
2349,041.Scissor_tailed_Flycatcher
2350,042.Vermilion_Flycatcher
2351,042.Vermilion_Flycatcher
2352,042.Vermilion_Flycatcher
2353,042.Vermilion_Flycatcher
2354,042.Vermilion_Flycatcher
2355,042.Vermilion_Flycatcher
2356,042.Vermilion_Flycatcher
2357,042.Vermilion_Flycatcher
2358,042.Vermilion_Flycatcher
2359,042.Vermilion_Flycatcher
2360,042.Vermilion_Flycatcher
2361,042.Vermilion_Flycatcher
2362,042.Vermilion_Flycatcher
2363,042.Vermilion_Flycatcher
2364,042.Vermilion_Flycatcher
2365,042.Vermilion_Flycatcher
2366,042.Vermilion_Flycatcher
2367,042.Vermilion_Flycatcher
2368,042.Vermilion_Flycatcher
2369,042.Vermilion_Flycatcher
2370,042.Vermilion_Flycatcher
2371,042.Vermilion_Flycatcher
2372,042.Vermilion_Flycatcher
2373,042.Vermilion_Flycatcher
2374,042.Vermilion_Flycatcher
2375,042.Vermilion_Flycatcher
2376,042.Vermilion_Flycatcher
2377,042.Vermilion_Flycatcher
2378,042.Vermilion_Flycatcher
2379,042.Vermilion_Flycatcher
2380,042.Vermilion_Flycatcher
2381,042.Vermilion_Flycatcher
2382,042.Vermilion_Flycatcher
2383,042.Vermilion_Flycatcher
2384,042.Vermilion_Flycatcher
2385,042.Vermilion_Flycatcher
2386,042.Vermilion_Flycatcher
2387,042.Vermilion_Flycatcher
2388,042.Vermilion_Flycatcher
2389,042.Vermilion_Flycatcher
2390,042.Vermilion_Flycatcher
2391,042.Vermilion_Flycatcher
2392,042.Vermilion_Flycatcher
2393,042.Vermilion_Flycatcher
2394,042.Vermilion_Flycatcher
2395,042.Vermilion_Flycatcher
2396,042.Vermilion_Flycatcher
2397,042.Vermilion_Flycatcher
2398,042.Vermilion_Flycatcher
2399,042.Vermilion_Flycatcher
2400,042.Vermilion_Flycatcher
2401,042.Vermilion_Flycatcher
2402,042.Vermilion_Flycatcher
2403,042.Vermilion_Flycatcher
2404,042.Vermilion_Flycatcher
2405,042.Vermilion_Flycatcher
2406,042.Vermilion_Flycatcher
2407,042.Vermilion_Flycatcher
2408,042.Vermilion_Flycatcher
2409,042.Vermilion_Flycatcher
2410,043.Yellow_bellied_Flycatcher
2411,043.Yellow_bellied_Flycatcher
2412,043.Yellow_bellied_Flycatcher
2413,043.Yellow_bellied_Flycatcher
2414,043.Yellow_bellied_Flycatcher
2415,043.Yellow_bellied_Flycatcher
2416,043.Yellow_bellied_Flycatcher
2417,043.Yellow_bellied_Flycatcher
2418,043.Yellow_bellied_Flycatcher
2419,043.Yellow_bellied_Flycatcher
2420,043.Yellow_bellied_Flycatcher
2421,043.Yellow_bellied_Flycatcher
2422,043.Yellow_bellied_Flycatcher
2423,043.Yellow_bellied_Flycatcher
2424,043.Yellow_bellied_Flycatcher
2425,043.Yellow_bellied_Flycatcher
2426,043.Yellow_bellied_Flycatcher
2427,043.Yellow_bellied_Flycatcher
2428,043.Yellow_bellied_Flycatcher
2429,043.Yellow_bellied_Flycatcher
2430,043.Yellow_bellied_Flycatcher
2431,043.Yellow_bellied_Flycatcher
2432,043.Yellow_bellied_Flycatcher
2433,043.Yellow_bellied_Flycatcher
2434,043.Yellow_bellied_Flycatcher
2435,043.Yellow_bellied_Flycatcher
2436,043.Yellow_bellied_Flycatcher
2437,043.Yellow_bellied_Flycatcher
2438,043.Yellow_bellied_Flycatcher
2439,043.Yellow_bellied_Flycatcher
2440,043.Yellow_bellied_Flycatcher
2441,043.Yellow_bellied_Flycatcher
2442,043.Yellow_bellied_Flycatcher
2443,043.Yellow_bellied_Flycatcher
2444,043.Yellow_bellied_Flycatcher
2445,043.Yellow_bellied_Flycatcher
2446,043.Yellow_bellied_Flycatcher
2447,043.Yellow_bellied_Flycatcher
2448,043.Yellow_bellied_Flycatcher
2449,043.Yellow_bellied_Flycatcher
2450,043.Yellow_bellied_Flycatcher
2451,043.Yellow_bellied_Flycatcher
2452,043.Yellow_bellied_Flycatcher
2453,043.Yellow_bellied_Flycatcher
2454,043.Yellow_bellied_Flycatcher
2455,043.Yellow_bellied_Flycatcher
2456,043.Yellow_bellied_Flycatcher
2457,043.Yellow_bellied_Flycatcher
2458,043.Yellow_bellied_Flycatcher
2459,043.Yellow_bellied_Flycatcher
2460,043.Yellow_bellied_Flycatcher
2461,043.Yellow_bellied_Flycatcher
2462,043.Yellow_bellied_Flycatcher
2463,043.Yellow_bellied_Flycatcher
2464,043.Yellow_bellied_Flycatcher
2465,043.Yellow_bellied_Flycatcher
2466,043.Yellow_bellied_Flycatcher
2467,043.Yellow_bellied_Flycatcher
2468,043.Yellow_bellied_Flycatcher
2469,044.Frigatebird
2470,044.Frigatebird
2471,044.Frigatebird
2472,044.Frigatebird
2473,044.Frigatebird
2474,044.Frigatebird
2475,044.Frigatebird
2476,044.Frigatebird
2477,044.Frigatebird
2478,044.Frigatebird
2479,044.Frigatebird
2480,044.Frigatebird
2481,044.Frigatebird
2482,044.Frigatebird
2483,044.Frigatebird
2484,044.Frigatebird
2485,044.Frigatebird
2486,044.Frigatebird
2487,044.Frigatebird
2488,044.Frigatebird
2489,044.Frigatebird
2490,044.Frigatebird
2491,044.Frigatebird
2492,044.Frigatebird
2493,044.Frigatebird
2494,044.Frigatebird
2495,044.Frigatebird
2496,044.Frigatebird
2497,044.Frigatebird
2498,044.Frigatebird
2499,044.Frigatebird
2500,044.Frigatebird
2501,044.Frigatebird
2502,044.Frigatebird
2503,044.Frigatebird
2504,044.Frigatebird
2505,044.Frigatebird
2506,044.Frigatebird
2507,044.Frigatebird
2508,044.Frigatebird
2509,044.Frigatebird
2510,044.Frigatebird
2511,044.Frigatebird
2512,044.Frigatebird
2513,044.Frigatebird
2514,044.Frigatebird
2515,044.Frigatebird
2516,044.Frigatebird
2517,044.Frigatebird
2518,044.Frigatebird
2519,044.Frigatebird
2520,044.Frigatebird
2521,044.Frigatebird
2522,044.Frigatebird
2523,044.Frigatebird
2524,044.Frigatebird
2525,044.Frigatebird
2526,044.Frigatebird
2527,044.Frigatebird
2528,044.Frigatebird
2529,045.Northern_Fulmar
2530,045.Northern_Fulmar
2531,045.Northern_Fulmar
2532,045.Northern_Fulmar
2533,045.Northern_Fulmar
2534,045.Northern_Fulmar
2535,045.Northern_Fulmar
2536,045.Northern_Fulmar
2537,045.Northern_Fulmar
2538,045.Northern_Fulmar
2539,045.Northern_Fulmar
2540,045.Northern_Fulmar
2541,045.Northern_Fulmar
2542,045.Northern_Fulmar
2543,045.Northern_Fulmar
2544,045.Northern_Fulmar
2545,045.Northern_Fulmar
2546,045.Northern_Fulmar
2547,045.Northern_Fulmar
2548,045.Northern_Fulmar
2549,045.Northern_Fulmar
2550,045.Northern_Fulmar
2551,045.Northern_Fulmar
2552,045.Northern_Fulmar
2553,045.Northern_Fulmar
2554,045.Northern_Fulmar
2555,045.Northern_Fulmar
2556,045.Northern_Fulmar
2557,045.Northern_Fulmar
2558,045.Northern_Fulmar
2559,045.Northern_Fulmar
2560,045.Northern_Fulmar
2561,045.Northern_Fulmar
2562,045.Northern_Fulmar
2563,045.Northern_Fulmar
2564,045.Northern_Fulmar
2565,045.Northern_Fulmar
2566,045.Northern_Fulmar
2567,045.Northern_Fulmar
2568,045.Northern_Fulmar
2569,045.Northern_Fulmar
2570,045.Northern_Fulmar
2571,045.Northern_Fulmar
2572,045.Northern_Fulmar
2573,045.Northern_Fulmar
2574,045.Northern_Fulmar
2575,045.Northern_Fulmar
2576,045.Northern_Fulmar
2577,045.Northern_Fulmar
2578,045.Northern_Fulmar
2579,045.Northern_Fulmar
2580,045.Northern_Fulmar
2581,045.Northern_Fulmar
2582,045.Northern_Fulmar
2583,045.Northern_Fulmar
2584,045.Northern_Fulmar
2585,045.Northern_Fulmar
2586,045.Northern_Fulmar
2587,045.Northern_Fulmar
2588,045.Northern_Fulmar
2589,046.Gadwall
2590,046.Gadwall
2591,046.Gadwall
2592,046.Gadwall
2593,046.Gadwall
2594,046.Gadwall
2595,046.Gadwall
2596,046.Gadwall
2597,046.Gadwall
2598,046.Gadwall
2599,046.Gadwall
2600,046.Gadwall
2601,046.Gadwall
2602,046.Gadwall
2603,046.Gadwall
2604,046.Gadwall
2605,046.Gadwall
2606,046.Gadwall
2607,046.Gadwall
2608,046.Gadwall
2609,046.Gadwall
2610,046.Gadwall
2611,046.Gadwall
2612,046.Gadwall
2613,046.Gadwall
2614,046.Gadwall
2615,046.Gadwall
2616,046.Gadwall
2617,046.Gadwall
2618,046.Gadwall
2619,046.Gadwall
2620,046.Gadwall
2621,046.Gadwall
2622,046.Gadwall
2623,046.Gadwall
2624,046.Gadwall
2625,046.Gadwall
2626,046.Gadwall
2627,046.Gadwall
2628,046.Gadwall
2629,046.Gadwall
2630,046.Gadwall
2631,046.Gadwall
2632,046.Gadwall
2633,046.Gadwall
2634,046.Gadwall
2635,046.Gadwall
2636,046.Gadwall
2637,046.Gadwall
2638,046.Gadwall
2639,046.Gadwall
2640,046.Gadwall
2641,046.Gadwall
2642,046.Gadwall
2643,046.Gadwall
2644,046.Gadwall
2645,046.Gadwall
2646,046.Gadwall
2647,046.Gadwall
2648,046.Gadwall
2649,047.American_Goldfinch
2650,047.American_Goldfinch
2651,047.American_Goldfinch
2652,047.American_Goldfinch
2653,047.American_Goldfinch
2654,047.American_Goldfinch
2655,047.American_Goldfinch
2656,047.American_Goldfinch
2657,047.American_Goldfinch
2658,047.American_Goldfinch
2659,047.American_Goldfinch
2660,047.American_Goldfinch
2661,047.American_Goldfinch
2662,047.American_Goldfinch
2663,047.American_Goldfinch
2664,047.American_Goldfinch
2665,047.American_Goldfinch
2666,047.American_Goldfinch
2667,047.American_Goldfinch
2668,047.American_Goldfinch
2669,047.American_Goldfinch
2670,047.American_Goldfinch
2671,047.American_Goldfinch
2672,047.American_Goldfinch
2673,047.American_Goldfinch
2674,047.American_Goldfinch
2675,047.American_Goldfinch
2676,047.American_Goldfinch
2677,047.American_Goldfinch
2678,047.American_Goldfinch
2679,047.American_Goldfinch
2680,047.American_Goldfinch
2681,047.American_Goldfinch
2682,047.American_Goldfinch
2683,047.American_Goldfinch
2684,047.American_Goldfinch
2685,047.American_Goldfinch
2686,047.American_Goldfinch
2687,047.American_Goldfinch
2688,047.American_Goldfinch
2689,047.American_Goldfinch
2690,047.American_Goldfinch
2691,047.American_Goldfinch
2692,047.American_Goldfinch
2693,047.American_Goldfinch
2694,047.American_Goldfinch
2695,047.American_Goldfinch
2696,047.American_Goldfinch
2697,047.American_Goldfinch
2698,047.American_Goldfinch
2699,047.American_Goldfinch
2700,047.American_Goldfinch
2701,047.American_Goldfinch
2702,047.American_Goldfinch
2703,047.American_Goldfinch
2704,047.American_Goldfinch
2705,047.American_Goldfinch
2706,047.American_Goldfinch
2707,047.American_Goldfinch
2708,047.American_Goldfinch
2709,048.European_Goldfinch
